,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
20174,-34.366,150.047,422.4,1.1,1.0,2020-01-04,405,Aqua,MODIS,100,6.0NRT,325.8,427.5,D
20175,-29.866,153.128,322.7,2.7,1.6,2019-12-06,2320,Terra,MODIS,54,6.0NRT,298.6,61.2,D
20176,-32.835,150.87,326.6,1.0,1.0,2019-12-17,0,Terra,MODIS,71,6.0NRT,305.5,12.9,D
20177,-25.79,152.048,339.4,1.0,1.0,2019-11-28,345,Aqua,MODIS,82,6.0NRT,304.5,29.9,D
20178,-30.660999999999998,152.608,331.4,1.1,1.1,2019-11-19,350,Aqua,MODIS,74,6.0NRT,302.1,26.4,D
20179,-17.747,122.774,342.1,4.2,1.9,2019-10-18,245,Terra,MODIS,91,6.0NRT,313.1,202.7,D
20180,-14.42,131.04,339.3,1.5,1.2,2019-10-19,440,Aqua,MODIS,67,6.0NRT,311.9,37.6,D
20181,-22.646,116.925,362.4,3.8,1.8,2019-12-02,640,Aqua,MODIS,100,6.0NRT,317.1,496.0,D
20182,-15.793,142.489,332.3,1.0,1.0,2019-11-17,410,Aqua,MODIS,49,6.0NRT,308.2,11.0,D
20183,-34.771,150.264,329.9,1.0,1.0,2020-01-04,1505,Aqua,MODIS,100,6.0NRT,294.1,24.8,N
20184,-34.95,150.145,330.2,1.1,1.1,2019-12-28,1500,Aqua,MODIS,100,6.0NRT,292.9,33.3,N
20185,-32.868,150.754,438.2,1.2,1.1,2019-12-03,405,Aqua,MODIS,100,6.0NRT,329.1,706.1,D
20186,-37.157,148.35,321.5,1.9,1.3,2019-12-30,1445,Aqua,MODIS,92,6.0NRT,277.9,40.6,N
20187,-25.397,149.22,317.2,1.1,1.0,2019-12-31,1525,Aqua,MODIS,69,6.0NRT,295.9,13.1,N
20188,-30.016,152.08,322.1,2.1,1.4,2019-12-04,30,Terra,MODIS,35,6.0NRT,308.4,24.1,D
20189,-28.366999999999997,152.67700000000002,386.2,2.9,1.6,2019-11-15,415,Aqua,MODIS,100,6.0NRT,306.8,813.4,D
20190,-30.423000000000002,123.14200000000001,355.7,1.8,1.3,2019-12-18,220,Terra,MODIS,96,6.0NRT,317.1,122.5,D
20191,-11.574000000000002,142.547,324.2,1.4,1.2,2019-11-19,105,Terra,MODIS,47,6.0NRT,305.9,15.6,D
20192,-14.514000000000001,130.958,344.7,1.3,1.1,2019-10-22,510,Aqua,MODIS,52,6.0NRT,324.8,30.0,D
20193,-28.355,152.654,337.6,1.5,1.2,2019-11-16,320,Aqua,MODIS,82,6.0NRT,312.4,41.0,D
20194,-22.768,119.008,329.8,2.0,1.4,2019-10-27,240,Terra,MODIS,20,6.0NRT,315.6,21.8,D
20195,-15.538,144.641,338.2,1.4,1.2,2019-12-07,55,Terra,MODIS,83,6.0NRT,306.3,39.7,D
20196,-30.42,151.031,300.8,1.6,1.3,2019-12-06,1220,Terra,MODIS,34,6.0NRT,289.5,10.0,N
20197,-29.427,152.409,308.7,1.1,1.1,2019-12-02,1245,Terra,MODIS,30,6.0NRT,292.0,8.9,N
20198,-33.015,150.452,302.3,1.5,1.2,2019-11-11,1225,Terra,MODIS,40,6.0NRT,288.9,9.8,N
20199,-22.105999999999998,117.17,350.6,3.1,1.7,2019-12-19,300,Terra,MODIS,84,6.0NRT,307.6,234.1,D
20200,-30.951999999999998,152.209,320.5,1.5,1.2,2019-10-24,2340,Terra,MODIS,32,6.0NRT,297.5,22.1,D
20201,-35.277,150.184,306.9,1.0,1.0,2019-12-18,1245,Terra,MODIS,70,6.0NRT,292.6,7.3,N
20202,-32.6,150.779,313.4,1.0,1.0,2020-01-03,1245,Terra,MODIS,85,6.0NRT,297.0,8.7,N
20203,-20.482,126.975,333.3,2.7,1.6,2019-12-12,115,Terra,MODIS,64,6.0NRT,309.0,59.8,D
20204,-34.005,150.151,328.5,1.3,1.1,2019-12-04,1235,Terra,MODIS,88,6.0NRT,290.8,39.5,N
20205,-29.201999999999998,153.02200000000002,324.9,3.8,1.8,2019-11-20,255,Aqua,MODIS,70,6.0NRT,295.8,112.3,D
20206,-34.341,150.498,405.8,1.0,1.0,2019-12-21,350,Aqua,MODIS,100,6.0NRT,317.0,277.5,D
20207,-13.208,134.333,308.0,2.3,1.5,2019-10-19,1405,Terra,MODIS,33,6.0NRT,295.2,19.8,N
20208,-28.745,152.31,318.7,3.4,1.7,2019-12-05,1315,Terra,MODIS,88,6.0NRT,295.1,90.9,N
20209,-13.034,135.748,334.1,1.1,1.1,2019-10-23,125,Terra,MODIS,33,6.0NRT,306.8,22.3,D
20210,-36.187,139.903,369.0,1.2,1.1,2019-12-27,450,Aqua,MODIS,100,6.0NRT,328.3,103.9,D
20211,-17.629,122.29799999999999,367.4,1.0,1.0,2019-11-19,535,Aqua,MODIS,100,6.0NRT,322.4,81.8,D
20212,-31.465,151.901,352.8,1.0,1.0,2019-12-05,350,Aqua,MODIS,95,6.0NRT,312.0,55.6,D
20213,-33.787,150.109,333.9,1.0,1.0,2019-12-31,10,Terra,MODIS,42,6.0NRT,311.1,20.9,D
20214,-33.457,150.183,339.3,1.4,1.2,2019-12-18,2345,Terra,MODIS,85,6.0NRT,308.5,46.0,D
20215,-28.643,152.299,344.4,1.1,1.0,2019-12-16,335,Aqua,MODIS,90,6.0NRT,317.7,31.6,D
20216,-33.958,149.991,334.0,2.2,1.4,2019-12-04,2335,Terra,MODIS,83,6.0NRT,299.0,89.7,D
20217,-19.64,147.175,330.7,2.7,1.6,2019-11-14,2355,Terra,MODIS,80,6.0NRT,297.9,86.3,D
20218,-31.155,152.245,337.0,1.0,1.0,2019-10-30,0,Terra,MODIS,61,6.0NRT,285.5,34.4,D
20219,-32.661,150.713,307.8,1.0,1.0,2019-12-18,1245,Terra,MODIS,73,6.0NRT,293.1,6.6,N
20220,-37.508,149.405,417.2,1.2,1.1,2020-01-02,415,Aqua,MODIS,100,6.0NRT,307.6,472.9,D
20221,-24.916,149.921,368.1,2.2,1.4,2019-12-02,2345,Terra,MODIS,100,6.0NRT,309.0,298.8,D
20222,-28.03,128.096,372.4,1.9,1.3,2019-12-19,545,Aqua,MODIS,0,6.0NRT,306.1,234.2,D
20223,-15.212,131.37,323.1,2.6,1.5,2019-10-02,1320,Terra,MODIS,100,6.0NRT,300.4,65.6,N
20224,-28.658,152.24,409.7,1.0,1.0,2019-11-12,345,Aqua,MODIS,100,6.0NRT,328.4,302.9,D
20225,-30.009,151.931,317.2,1.0,1.0,2019-12-04,1235,Terra,MODIS,94,6.0NRT,287.7,17.5,N
20226,-27.781,152.338,348.9,1.4,1.2,2019-11-10,400,Aqua,MODIS,92,6.0NRT,311.1,71.0,D
20227,-37.76,149.256,307.3,1.1,1.0,2020-01-02,1520,Aqua,MODIS,9,6.0NRT,288.2,8.9,N
20228,-21.115,120.04299999999999,349.8,1.0,1.0,2019-11-25,210,Terra,MODIS,92,6.0NRT,316.8,36.8,D
20229,-35.469,150.011,338.3,2.6,1.5,2019-12-03,1325,Terra,MODIS,100,6.0NRT,286.2,165.6,N
20230,-32.507,123.406,350.3,1.2,1.1,2020-01-02,555,Aqua,MODIS,87,6.0NRT,313.3,60.6,D
20231,-12.023,133.248,332.4,1.7,1.3,2019-10-18,105,Terra,MODIS,34,6.0NRT,313.8,24.2,D
20232,-28.37,128.632,311.2,2.5,1.5,2019-10-04,1445,Terra,MODIS,64,6.0NRT,297.7,26.0,N
20233,-19.707,121.64200000000001,349.4,1.0,1.0,2019-11-27,1715,Aqua,MODIS,100,6.0NRT,300.3,55.6,N
20234,-23.988000000000003,128.194,343.8,1.2,1.1,2019-12-30,525,Aqua,MODIS,85,6.0NRT,317.8,20.6,D
20235,-32.696999999999996,150.428,327.0,1.4,1.2,2019-12-05,1450,Aqua,MODIS,100,6.0NRT,292.8,39.3,N
20236,-30.089000000000002,151.585,308.1,1.0,1.0,2019-11-09,1240,Terra,MODIS,73,6.0NRT,277.8,12.0,N
20237,-13.259,141.78799999999998,350.2,1.0,1.0,2019-10-23,415,Aqua,MODIS,94,6.0NRT,309.5,46.7,D
20238,-35.388000000000005,148.015,484.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,0.0,D
20239,-34.031,150.201,332.9,1.0,1.0,2019-12-05,350,Aqua,MODIS,80,6.0NRT,298.7,22.2,D
20240,-35.99,148.328,342.0,1.1,1.1,2020-01-02,0,Terra,MODIS,72,6.0NRT,295.2,49.6,D
20241,-35.358000000000004,147.864,316.4,2.4,1.5,2019-12-29,1225,Terra,MODIS,92,6.0NRT,293.9,45.0,N
20242,-33.009,120.819,356.1,1.1,1.0,2019-12-08,600,Aqua,MODIS,98,6.0NRT,321.6,67.4,D
20243,-24.569000000000003,147.99200000000002,334.0,1.5,1.2,2019-12-02,40,Terra,MODIS,77,6.0NRT,302.9,41.0,D
20244,-35.451,150.274,340.7,1.1,1.0,2019-12-03,400,Aqua,MODIS,90,6.0NRT,299.4,41.1,D
20245,-24.057,113.485,335.8,1.6,1.3,2019-12-02,220,Terra,MODIS,41,6.0NRT,311.4,30.1,D
20246,-36.961,147.379,394.9,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,316.9,224.2,D
20247,-16.483,123.831,336.9,1.0,1.0,2019-10-04,520,Aqua,MODIS,77,6.0NRT,316.4,18.8,D
20248,-28.72,128.57,317.5,1.0,1.0,2019-12-28,1635,Aqua,MODIS,83,6.0NRT,296.3,13.7,N
20249,-32.741,150.955,315.8,1.0,1.0,2019-12-27,1240,Terra,MODIS,37,6.0NRT,294.1,11.8,N
20250,-32.631,150.471,311.3,1.0,1.0,2019-12-18,1245,Terra,MODIS,70,6.0NRT,294.7,8.2,N
20251,-34.209,150.391,344.1,1.0,1.0,2019-12-21,350,Aqua,MODIS,88,6.0NRT,308.0,34.9,D
20252,-37.629,147.797,322.1,1.2,1.1,2019-12-21,1315,Terra,MODIS,0,6.0NRT,284.5,24.7,N
20253,-32.615,150.244,335.2,1.1,1.1,2020-01-01,1255,Terra,MODIS,100,6.0NRT,295.1,38.9,N
20254,-31.968000000000004,152.423,407.4,3.0,1.6,2019-11-09,35,Terra,MODIS,100,6.0NRT,305.9,1410.9,D
20255,-15.764000000000001,142.26,331.5,1.6,1.3,2019-10-12,435,Aqua,MODIS,50,6.0NRT,317.6,20.9,D
20256,-30.221,132.74,347.1,1.7,1.3,2019-12-30,525,Aqua,MODIS,89,6.0NRT,313.6,73.0,D
20257,-12.405,141.907,343.1,1.2,1.1,2019-10-22,40,Terra,MODIS,90,6.0NRT,304.6,43.3,D
20258,-13.433,135.619,355.4,1.0,1.0,2019-12-06,440,Aqua,MODIS,96,6.0NRT,327.3,47.0,D
20259,-14.93,131.35,341.1,1.5,1.2,2019-11-20,150,Terra,MODIS,78,6.0NRT,312.5,34.4,D
20260,-22.968000000000004,149.947,306.7,3.3,1.7,2019-12-17,1205,Terra,MODIS,9,6.0NRT,290.4,31.7,N
20261,-30.611,151.08,324.1,4.5,2.0,2019-12-15,2315,Terra,MODIS,75,6.0NRT,303.9,84.5,D
20262,-29.660999999999998,152.597,317.9,1.1,1.0,2019-11-26,1455,Aqua,MODIS,44,6.0NRT,286.7,15.6,N
20263,-15.024000000000001,142.643,334.8,1.0,1.0,2019-12-09,45,Terra,MODIS,59,6.0NRT,310.0,17.3,D
20264,-14.44,131.165,358.0,3.7,1.8,2019-10-18,535,Aqua,MODIS,98,6.0NRT,300.7,426.5,D
20265,-33.5,150.286,328.1,1.0,1.0,2019-12-17,0,Terra,MODIS,74,6.0NRT,298.1,21.8,D
20266,-32.162,121.7,331.2,1.0,1.0,2019-12-22,155,Terra,MODIS,47,6.0NRT,311.7,8.3,D
20267,-19.17,124.654,341.4,1.5,1.2,2019-12-08,140,Terra,MODIS,82,6.0NRT,319.6,24.9,D
20268,-32.931,151.063,334.9,1.3,1.1,2019-12-02,2345,Terra,MODIS,80,6.0NRT,300.5,42.3,D
20269,-12.652000000000001,135.357,328.0,3.5,1.8,2019-10-09,405,Aqua,MODIS,59,6.0NRT,301.2,81.0,D
20270,-35.966,147.644,334.1,1.1,1.0,2019-12-30,1310,Terra,MODIS,100,6.0NRT,302.5,33.4,N
20271,-35.665,137.118,326.8,1.3,1.1,2020-01-07,1400,Terra,MODIS,100,6.0NRT,289.3,36.2,N
20272,-34.037,150.118,321.6,1.8,1.3,2019-12-04,30,Terra,MODIS,50,6.0NRT,296.7,31.5,D
20273,-37.577,147.554,306.8,1.0,1.0,2020-01-01,1255,Terra,MODIS,57,6.0NRT,285.6,9.1,N
20274,-32.661,150.414,310.1,1.0,1.0,2019-12-19,1505,Aqua,MODIS,74,6.0NRT,292.2,8.8,N
20275,-37.71,148.13,305.3,1.0,1.0,2020-01-01,1255,Terra,MODIS,45,6.0NRT,286.0,8.3,N
20276,-37.203,148.138,307.7,1.3,1.1,2020-01-03,1245,Terra,MODIS,72,6.0NRT,291.5,11.7,N
20277,-29.296999999999997,151.583,423.8,1.9,1.3,2019-11-08,410,Aqua,MODIS,100,6.0NRT,327.9,1027.7,D
20278,-30.686,152.662,334.0,1.3,1.1,2019-11-10,355,Aqua,MODIS,83,6.0NRT,293.7,44.3,D
20279,-32.174,151.421,334.6,1.0,1.0,2020-01-04,1505,Aqua,MODIS,100,6.0NRT,302.8,30.3,N
20280,-37.552,147.983,319.0,1.1,1.1,2019-12-25,1250,Terra,MODIS,34,6.0NRT,290.1,18.9,N
20281,-37.117,147.865,349.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,94,6.0NRT,309.8,48.2,D
20282,-29.175,152.319,307.5,4.3,1.9,2019-12-03,1150,Terra,MODIS,54,6.0NRT,291.3,67.9,N
20283,-13.427999999999999,135.66299999999998,332.9,1.0,1.0,2019-12-05,1625,Aqua,MODIS,100,6.0NRT,296.2,31.5,N
20284,-36.275999999999996,149.711,322.7,1.3,1.1,2019-12-30,1310,Terra,MODIS,100,6.0NRT,298.2,20.4,N
20285,-28.499000000000002,152.458,353.6,1.3,1.1,2019-12-06,1220,Terra,MODIS,100,6.0NRT,298.4,98.0,N
20286,-37.51,149.246,306.1,1.2,1.1,2020-01-09,1525,Aqua,MODIS,67,6.0NRT,291.5,8.8,N
20287,-32.707,150.186,353.6,1.4,1.2,2019-12-29,25,Terra,MODIS,96,6.0NRT,307.5,90.7,D
20288,-12.187000000000001,141.94299999999998,318.9,3.9,1.8,2019-11-15,130,Terra,MODIS,70,6.0NRT,300.1,65.4,D
20289,-37.259,148.351,307.7,1.1,1.0,2019-12-09,1250,Terra,MODIS,72,6.0NRT,284.2,9.3,N
20290,-14.06,135.23,345.3,1.3,1.1,2019-12-08,425,Aqua,MODIS,65,6.0NRT,315.6,38.3,D
20291,-13.005999999999998,131.263,333.2,2.4,1.5,2019-10-05,430,Aqua,MODIS,37,6.0NRT,302.4,45.2,D
20292,-12.024000000000001,132.719,327.2,2.5,1.5,2019-11-28,100,Terra,MODIS,35,6.0NRT,302.9,38.9,D
20293,-24.585,146.717,311.8,1.0,1.0,2020-01-01,1300,Terra,MODIS,80,6.0NRT,297.8,7.2,N
20294,-15.982999999999999,126.53299999999999,308.2,2.6,1.5,2019-10-13,1440,Terra,MODIS,41,6.0NRT,295.0,21.3,N
20295,-15.64,125.574,358.6,2.8,1.6,2019-11-14,230,Terra,MODIS,99,6.0NRT,306.5,310.6,D
20296,-31.381,151.385,315.1,2.5,1.5,2019-12-21,1315,Terra,MODIS,68,6.0NRT,294.2,47.0,N
20297,-31.434,151.299,312.4,1.3,1.1,2019-12-21,1450,Aqua,MODIS,82,6.0NRT,295.5,13.4,N
20298,-37.438,148.567,408.5,1.8,1.3,2019-12-30,1445,Aqua,MODIS,100,6.0NRT,304.2,0.0,N
20299,-32.491,120.359,330.8,2.1,1.4,2019-12-14,525,Aqua,MODIS,44,6.0NRT,307.8,47.8,D
20300,-34.145,150.091,305.2,1.0,1.0,2019-12-09,1250,Terra,MODIS,6,6.0NRT,288.8,6.1,N
20301,-33.256,150.21,348.4,1.3,1.1,2019-12-10,410,Aqua,MODIS,93,6.0NRT,315.8,53.6,D
20302,-33.217,123.7,337.0,1.3,1.1,2020-01-02,555,Aqua,MODIS,82,6.0NRT,320.0,14.1,D
20303,-31.15,123.719,303.3,1.1,1.1,2019-11-05,1445,Terra,MODIS,39,6.0NRT,289.2,7.5,N
20304,-27.293000000000003,128.733,371.2,1.6,1.2,2019-11-09,455,Aqua,MODIS,100,6.0NRT,324.8,193.8,D
20305,-36.446999999999996,147.714,375.2,1.0,1.0,2020-01-11,410,Aqua,MODIS,100,6.0NRT,303.6,127.3,D
20306,-15.69,143.864,358.3,1.1,1.0,2019-11-08,415,Aqua,MODIS,98,6.0NRT,304.1,80.4,D
20307,-14.573,131.18,325.7,2.2,1.4,2019-10-18,110,Terra,MODIS,26,6.0NRT,308.4,23.0,D
20308,-21.13,120.67299999999999,336.8,3.6,1.8,2019-12-13,620,Aqua,MODIS,68,6.0NRT,305.6,115.1,D
20309,-15.263,144.139,328.9,1.4,1.2,2019-12-14,350,Aqua,MODIS,30,6.0NRT,309.0,13.9,D
20310,-37.302,147.936,327.6,1.0,1.0,2019-12-16,1255,Terra,MODIS,100,6.0NRT,285.6,28.7,N
20311,-30.386999999999997,152.202,335.3,1.1,1.0,2019-11-19,350,Aqua,MODIS,43,6.0NRT,308.4,20.1,D
20312,-12.338,136.873,333.4,1.1,1.0,2019-12-05,105,Terra,MODIS,62,6.0NRT,310.6,15.2,D
20313,-16.163,125.443,334.6,1.0,1.0,2019-10-26,155,Terra,MODIS,73,6.0NRT,314.3,10.6,D
20314,-27.825,131.852,349.6,1.7,1.3,2019-12-30,525,Aqua,MODIS,91,6.0NRT,318.2,63.2,D
20315,-30.809,151.94,322.6,3.4,1.7,2019-11-16,40,Terra,MODIS,40,6.0NRT,304.5,59.7,D
20316,-13.015,132.534,357.1,1.0,1.0,2019-10-01,450,Aqua,MODIS,98,6.0NRT,315.2,55.8,D
20317,-15.725,124.456,338.3,1.8,1.3,2019-12-08,140,Terra,MODIS,77,6.0NRT,307.4,54.9,D
20318,-36.082,147.77100000000002,317.2,1.1,1.0,2019-12-30,1310,Terra,MODIS,27,6.0NRT,297.9,10.7,N
20319,-25.448,150.871,339.2,1.5,1.2,2019-11-18,25,Terra,MODIS,86,6.0NRT,309.4,46.4,D
20320,-24.271,150.94,326.5,1.7,1.3,2019-12-18,320,Aqua,MODIS,55,6.0NRT,307.5,21.1,D
20321,-37.489000000000004,148.216,351.7,1.1,1.0,2019-12-30,1310,Terra,MODIS,100,6.0NRT,307.0,0.0,N
20322,-31.49,151.273,343.8,2.0,1.4,2019-12-31,1215,Terra,MODIS,100,6.0NRT,296.2,138.6,N
20323,-31.404,151.313,339.4,1.6,1.2,2019-12-15,1530,Aqua,MODIS,100,6.0NRT,285.2,77.9,N
20324,-31.531999999999996,151.841,347.9,1.0,1.0,2019-11-19,350,Aqua,MODIS,92,6.0NRT,309.7,47.0,D
20325,-31.619,151.209,372.9,1.0,1.0,2019-12-21,350,Aqua,MODIS,100,6.0NRT,309.2,114.4,D
20326,-31.906,121.404,332.5,1.0,1.0,2020-01-04,540,Aqua,MODIS,44,6.0NRT,313.8,13.7,D
20327,-33.068000000000005,149.99,309.9,1.2,1.1,2019-12-28,1500,Aqua,MODIS,79,6.0NRT,292.0,11.5,N
20328,-28.401,129.526,321.6,1.5,1.2,2019-10-05,1350,Terra,MODIS,100,6.0NRT,295.6,31.5,N
20329,-31.449,152.053,331.7,1.4,1.2,2019-12-06,1220,Terra,MODIS,100,6.0NRT,296.6,50.0,N
20330,-17.0,125.095,340.8,1.2,1.1,2019-12-21,535,Aqua,MODIS,81,6.0NRT,317.0,18.5,D
20331,-31.133000000000003,152.599,327.4,1.0,1.0,2019-11-15,0,Terra,MODIS,69,6.0NRT,301.2,18.7,D
20332,-28.697,127.448,353.5,1.1,1.0,2019-10-29,510,Aqua,MODIS,95,6.0NRT,321.3,52.3,D
20333,-11.559000000000001,142.362,331.5,2.9,1.6,2019-10-13,340,Aqua,MODIS,66,6.0NRT,305.2,79.8,D
20334,-29.374000000000002,151.67600000000002,300.2,2.9,1.6,2019-11-15,1205,Terra,MODIS,21,6.0NRT,287.2,26.5,N
20335,-36.957,147.30200000000002,359.2,1.8,1.3,2020-01-03,2345,Terra,MODIS,99,6.0NRT,306.0,160.9,D
20336,-28.908,128.745,366.3,1.1,1.1,2019-12-25,505,Aqua,MODIS,100,6.0NRT,301.3,106.7,D
20337,-16.617,142.359,346.7,1.3,1.1,2019-12-14,100,Terra,MODIS,87,6.0NRT,312.6,45.6,D
20338,-35.695,137.10299999999998,322.0,1.9,1.3,2019-12-21,1315,Terra,MODIS,0,6.0NRT,285.7,49.5,N
20339,-36.713,147.931,404.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,304.0,0.0,D
20340,-32.830999999999996,150.259,334.5,1.0,1.0,2019-12-21,350,Aqua,MODIS,34,6.0NRT,320.8,12.8,D
20341,-32.529,121.93,345.6,1.0,1.0,2020-01-01,1435,Terra,MODIS,100,6.0NRT,304.5,53.7,N
20342,-17.503,122.348,339.8,2.6,1.6,2019-12-02,505,Aqua,MODIS,52,6.0NRT,318.0,64.6,D
20343,-13.003,130.42,351.7,1.0,1.0,2019-11-22,140,Terra,MODIS,90,6.0NRT,297.4,53.9,D
20344,-29.568,152.30700000000002,365.9,1.1,1.0,2019-11-07,2350,Terra,MODIS,100,6.0NRT,310.5,106.6,D
20345,-24.046,149.018,323.1,2.3,1.5,2019-10-12,1215,Terra,MODIS,100,6.0NRT,290.8,76.5,N
20346,-35.465,148.009,364.8,1.7,1.3,2020-01-03,2345,Terra,MODIS,100,6.0NRT,309.3,176.1,D
20347,-29.224,153.148,355.8,2.3,1.5,2019-11-18,310,Aqua,MODIS,97,6.0NRT,298.4,222.2,D
20348,-19.006,143.70600000000002,310.8,1.4,1.2,2019-12-18,1250,Terra,MODIS,12,6.0NRT,298.6,9.0,N
20349,-32.943000000000005,123.742,374.7,1.1,1.1,2020-01-06,530,Aqua,MODIS,100,6.0NRT,323.4,125.3,D
20350,-15.713,131.167,362.6,1.1,1.0,2019-10-07,125,Terra,MODIS,100,6.0NRT,315.0,82.1,D
20351,-31.438000000000002,151.319,322.9,1.3,1.1,2019-12-18,2345,Terra,MODIS,34,6.0NRT,302.8,18.4,D
20352,-29.916,152.131,332.3,1.0,1.0,2019-12-03,1505,Aqua,MODIS,100,6.0NRT,289.6,32.9,N
20353,-27.177,129.296,338.4,2.6,1.6,2019-12-20,205,Terra,MODIS,79,6.0NRT,314.6,57.4,D
20354,-30.985,152.268,419.6,1.1,1.0,2019-11-07,2350,Terra,MODIS,100,6.0NRT,317.7,415.3,D
20355,-15.763,144.156,369.3,2.9,1.6,2019-11-20,440,Aqua,MODIS,100,6.0NRT,305.5,473.2,D
20356,-30.074,152.797,331.6,1.1,1.0,2019-11-08,1510,Aqua,MODIS,54,6.0NRT,289.4,31.6,N
20357,-25.252,128.136,338.9,1.4,1.2,2019-12-19,125,Terra,MODIS,68,6.0NRT,310.5,32.1,D
20358,-16.516,125.766,305.7,1.8,1.3,2019-12-03,1640,Aqua,MODIS,59,6.0NRT,293.8,9.6,N
20359,-16.002,143.028,332.4,1.4,1.2,2019-12-14,100,Terra,MODIS,66,6.0NRT,306.9,18.4,D
20360,-33.187,116.304,389.0,1.3,1.1,2019-12-14,1450,Terra,MODIS,100,6.0NRT,283.2,275.2,N
20361,-18.517,123.949,330.9,4.6,2.0,2019-11-11,445,Aqua,MODIS,26,6.0NRT,313.4,69.7,D
20362,-32.728,121.17200000000001,365.5,1.4,1.2,2019-12-31,605,Aqua,MODIS,100,6.0NRT,313.6,130.2,D
20363,-12.587,135.099,326.7,1.2,1.1,2019-12-17,130,Terra,MODIS,57,6.0NRT,295.1,20.6,D
20364,-26.726999999999997,130.481,384.4,1.2,1.1,2019-10-25,115,Terra,MODIS,100,6.0NRT,314.7,206.1,D
20365,-34.238,150.007,371.5,1.7,1.3,2019-12-30,1445,Aqua,MODIS,100,6.0NRT,304.4,259.6,N
20366,-32.279,123.456,372.6,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,320.0,303.2,D
20367,-31.655,151.178,313.8,1.0,1.0,2019-12-18,1245,Terra,MODIS,26,6.0NRT,292.0,10.7,N
20368,-35.845,136.81,436.8,1.1,1.0,2020-01-03,500,Aqua,MODIS,100,6.0NRT,331.4,598.0,D
20369,-37.196999999999996,148.363,343.9,1.1,1.0,2019-12-30,1310,Terra,MODIS,100,6.0NRT,303.0,51.8,N
20370,-36.034,149.82399999999998,327.4,1.0,1.0,2020-01-01,1255,Terra,MODIS,100,6.0NRT,286.9,27.0,N
20371,-34.149,150.173,338.9,4.1,1.9,2019-12-04,305,Aqua,MODIS,61,6.0NRT,299.4,245.0,D
20372,-37.403,148.0,315.4,1.1,1.1,2019-12-09,1250,Terra,MODIS,28,6.0NRT,286.4,14.5,N
20373,-36.784,147.953,397.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,313.9,228.5,D
20374,-16.133,125.088,342.3,1.3,1.1,2019-10-28,145,Terra,MODIS,86,6.0NRT,310.1,36.1,D
20375,-12.030999999999999,133.833,338.3,1.1,1.0,2019-11-01,120,Terra,MODIS,82,6.0NRT,310.0,24.6,D
20376,-33.235,150.389,339.0,1.1,1.1,2019-12-03,405,Aqua,MODIS,88,6.0NRT,306.6,37.5,D
20377,-31.0,151.957,353.0,1.0,1.0,2019-11-12,345,Aqua,MODIS,95,6.0NRT,310.6,52.1,D
20378,-21.568,127.24600000000001,336.1,2.4,1.5,2019-12-28,115,Terra,MODIS,61,6.0NRT,315.7,41.7,D
20379,-16.462,137.774,330.7,1.0,1.0,2019-12-24,425,Aqua,MODIS,24,6.0NRT,308.1,9.3,D
20380,-35.457,150.014,327.4,1.8,1.3,2019-12-04,30,Terra,MODIS,31,6.0NRT,295.4,46.0,D
20381,-12.061,142.786,337.1,1.1,1.0,2019-10-06,40,Terra,MODIS,85,6.0NRT,299.6,30.3,D
20382,-28.734,152.374,331.7,1.3,1.1,2019-12-05,1450,Aqua,MODIS,100,6.0NRT,297.8,44.6,N
20383,-31.259,152.607,308.5,1.6,1.2,2019-10-29,1300,Terra,MODIS,72,6.0NRT,287.7,17.6,N
20384,-37.055,148.322,385.5,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,318.0,160.7,D
20385,-31.791,151.80700000000002,342.5,1.0,1.0,2019-12-27,1240,Terra,MODIS,100,6.0NRT,295.2,47.2,N
20386,-14.408,132.013,377.3,2.2,1.4,2019-10-21,425,Aqua,MODIS,100,6.0NRT,316.8,370.2,D
20387,-16.653,124.919,346.8,1.0,1.0,2019-10-04,520,Aqua,MODIS,89,6.0NRT,318.0,30.9,D
20388,-37.466,147.6,309.9,1.0,1.0,2019-12-08,1525,Aqua,MODIS,78,6.0NRT,280.1,12.1,N
20389,-29.875,152.311,353.3,1.3,1.1,2019-11-10,400,Aqua,MODIS,96,6.0NRT,312.9,72.6,D
20390,-34.25,149.951,367.8,1.4,1.2,2019-12-29,25,Terra,MODIS,100,6.0NRT,294.6,162.0,D
20391,-28.506999999999998,129.763,339.4,1.2,1.1,2019-10-05,140,Terra,MODIS,81,6.0NRT,318.5,21.7,D
20392,-33.052,150.822,322.5,1.1,1.0,2019-11-28,345,Aqua,MODIS,43,6.0NRT,310.1,8.4,D
20393,-34.219,150.306,343.3,1.0,1.0,2019-12-28,355,Aqua,MODIS,87,6.0NRT,310.8,31.7,D
20394,-28.649,128.53799999999998,317.5,1.1,1.0,2019-12-27,1420,Terra,MODIS,95,6.0NRT,271.7,15.7,N
